Zone/Quadrant,Neighbourhood,Airport access,Healthcare access,Closest major area,University access,Downtown access,Car dependency level,Newcomers support access,Crime rate category,Primary demographic,Affordability,Walkability,Transit access,Safety perception,Nightlife/social,Family friendly,Parks/green space,Diversity level,Religious/cultural access,Church access,Mosque access,Temple/Gurdwara access,Cultural grocery access,Elementary schools count,Middle/Jr high schools count,High schools count,Community vibe,Best for,Avg 1BR Rent,Average Mortgage Payment,Avg Home Price,Affordability Score,Winter Walkability,Transit Type,Noise Level,Parking Availability,Grocery Store Access,Coffee Shop Density,Fitness & Wellness,Student Friendly,Community Center,Suburban or City-Like,Key Tradeoffs,MVP Score,Recommendation Tier,Affordability Band,Main Risk Category,Primary Matching Drivers,Data Confidence,Urban Form,Needs Validation,Density,Lifestyle identity
SE,Starfield,0.2,0.5,Deerfoot Meadows / South Calgary,0.2,0.2,0.8,0.2,0.8,Workers/Commercial,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0,0,0,Commercial/industrial area,Workers/commuters,"$1,870","$3,260","$680,000",1,0.2,Primarily car-based,0.2,0.8,Medium-Low,0.2,0.5,0.2,Yes,Suburban,Less affordable; car dependent; limited transit,56,Tier 4 - Validate carefully,Premium / higher-cost,Affordability pressure,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Commercial/industrial area / Suburban
SE,Sundance,0.2,0.5,Deerfoot Meadows / South Calgary,0.5,0.5,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,2,2,1,"Suburban, family-focused",Families,"$1,750","$2,920","$610,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Suburban, family-focused / Suburban"
SE,Walden,0.2,0.5,Seton / South Health Campus,0.5,0.5,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,1,1,0,"Suburban, family-focused",Families,"$1,750","$2,920","$610,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access",Starter estimate - verify with official sources,New suburban / master-planned,Yes,Low-Medium,"Suburban, family-focused / Suburban"
SE,Willow Park,0.2,0.5,Deerfoot Meadows / South Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,2,1,0,Established mixed community,Mixed residents,"$1,750","$2,920","$610,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.5,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SE,Woodbine,0.2,0.5,Deerfoot Meadows / South Calgary,0.5,0.5,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,3,1,0,"Suburban, family-focused",Families,"$1,750","$2,920","$610,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Suburban, family-focused / Suburban"
SE,Woodlands,0.2,0.5,Deerfoot Meadows / South Calgary,0.5,0.5,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,3,2,0,"Suburban, family-focused",Families,"$1,750","$2,920","$610,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Suburban, family-focused / Suburban"
SW,Altadore,0.2,0.5,Marda Loop / 17 Ave / Mission,0.8,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,1,2,0,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,Aspen Woods,0.2,0.5,Westhills / Aspen Landing,0.5,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,1,2,0,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,Bankview,0.2,0.5,Marda Loop / 17 Ave / Mission,0.2,0.8,0.2,0.8,0.2,Young professionals,0.8,0.8,0.5,0.8,0.5,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.8,2,0,1,"Urban, walkable, social",Young professionals,"$1,830","$3,190","$665,000",5,0.65,Bus-focused,0.5,0.5,0.8,0.8,0.8,0.2,Yes,Balanced,Balanced but verify fit,93,Tier 1 - Strong fit,Lower-cost / value-oriented,Limited major risk in starter model,"walkability, cultural access, family fit, downtown access",Starter estimate - verify with official sources,Inner-city / walkable,Yes,Medium-High,"Urban, walkable, social / Balanced"
SW,Bayview,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,3,0,0,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,Bel-Aire,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,1,0,0,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,Braeside,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,2,2,1,"Suburban, family-focused",Families,"$1,950","$3,400","$710,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Suburban, family-focused / Suburban"
SW,Britannia,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,2,1,1,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,Canyon Meadows,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,1,1,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Cedarbrae,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,2,2,0,"Suburban, family-focused",Families,"$1,950","$3,400","$710,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Suburban, family-focused / Suburban"
SW,Christie Park,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,1,0,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Coach Hill,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,2,1,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Cougar Ridge,0.2,0.5,Westhills / Aspen Landing,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,2,1,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Discovery Ridge,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,1,0,1,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,Elbow Park,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,3,1,1,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,Elboya,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,2,0,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Evergreen,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,2,0,0,"Suburban, family-focused",Families,"$1,950","$3,400","$710,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Suburban, family-focused / Suburban"
SW,Garrison Green,0.2,0.5,Marda Loop / 17 Ave / Mission,0.8,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,2,1,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.8,Yes,Suburban,Balanced but verify fit,80,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,student access,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Garrison Woods,0.2,0.5,Marda Loop / 17 Ave / Mission,0.8,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,3,2,1,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,Glamorgan,0.2,0.5,Mount Royal / West Calgary,0.8,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,2,1,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.8,Yes,Suburban,Balanced but verify fit,80,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,student access,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Glenbrook,0.2,0.8,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,1,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Glendale,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,1,1,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Haysboro,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,0,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Kelvin Grove,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,1,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Kingsland,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,1,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Lakeview,0.2,0.8,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,3,2,0,"Suburban, family-focused",Families,"$1,950","$3,400","$710,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Suburban, family-focused / Suburban"
SW,Lincoln Park,0.2,0.5,Mount Royal / West Calgary,0.8,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,1,0,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.8,Yes,Suburban,Balanced but verify fit,80,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,student access,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Lower Mount Royal,0.2,0.5,Mount Royal / West Calgary,0.2,0.8,0.2,0.8,0.2,Young professionals,0.8,0.8,0.5,0.8,0.5,0.8,0.5,0.5,0.8,0.8,0.8,0.8,0.8,2,0,1,"Urban, walkable, social",Young professionals,"$1,830","$3,190","$665,000",5,0.65,Bus-focused,0.5,0.5,0.8,0.8,0.8,0.2,Yes,Balanced,Balanced but verify fit,93,Tier 1 - Strong fit,Lower-cost / value-oriented,Limited major risk in starter model,"walkability, cultural access, family fit, downtown access",Starter estimate - verify with official sources,Inner-city / walkable,Yes,Medium-High,"Urban, walkable, social / Balanced"
SW,Marda Loop,0.2,0.5,Marda Loop / 17 Ave / Mission,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,2,0,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Mayfair,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,0,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Meadowlark Park,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,1,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Millrise,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,1,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Mount Royal,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,1,2,0,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,North Glenmore Park,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,1,0,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Oakridge,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,2,0,1,"Suburban, family-focused",Families,"$1,950","$3,400","$710,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Suburban, family-focused / Suburban"
SW,Palliser,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Families,0.5,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,1,2,0,"Suburban, family-focused",Families,"$1,950","$3,400","$710,000",3,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Higher noise,81,Tier 2 - Good fit,Mid-market,Crime perception,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Suburban, family-focused / Suburban"
SW,Patterson,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,0,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Pump Hill,0.2,0.5,Mount Royal / West Calgary,0.5,0.8,0.2,0.5,0.8,Affluent families/professionals,0.2,0.5,0.8,0.2,0.8,0.5,0.8,0.5,0.5,0.5,0.2,0.2,0.5,2,0,1,"Upscale, quiet, residential",Families/professionals,"$2,190","$3,930","$820,000",1,0.5,CTrain & Bus,0.8,0.8,0.5,0.8,0.8,0.8,Yes,Suburban,Less affordable; higher noise,78,Tier 2 - Good fit,Premium / higher-cost,Affordability pressure,"transit, green space, student access, downtown access",Starter estimate - verify with official sources,Established suburban,Yes,Medium,"Upscale, quiet, residential / Suburban"
SW,Richmond,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,1,1,0,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Rutland Park,0.2,0.5,Mount Royal / West Calgary,0.8,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,1,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.8,Yes,Suburban,Balanced but verify fit,80,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,student access,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Scarboro,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,1,1,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
SW,Shaganappi,0.2,0.5,Mount Royal / West Calgary,0.2,0.5,0.5,0.5,0.5,Mixed households,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.5,0,0,1,Established mixed community,Mixed residents,"$1,950","$3,400","$710,000",3,0.5,Bus-focused,0.2,0.8,0.5,0.5,0.5,0.2,Yes,Suburban,Balanced but verify fit,78,Tier 2 - Good fit,Mid-market,Limited major risk in starter model,balanced lifestyle fit,Starter estimate - verify with official sources,Established suburban,Yes,Medium,Established mixed community / Suburban
